2016-06-24 01:27:28  Exceptio:“Ï≥£√Ë ˆ:MHBchsvmJ7sEoWAmQkItnkASCZpBammoWFIpkk84OQpMcgmSTko9nE44MZAEaiEK|Group:107
2016-06-24 08:34:09  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEehiUSVotkE5qIZoEUjWWBBIJCg==|Group:91

2016-06-24 08:34:37  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:37  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:38  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:39  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:39  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:40  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:42  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:92

2016-06-24 08:34:43  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpMQgmSSXIlkEo4IZYEeiUK|Group:91

2016-06-24 08:34:43  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpMQgmSSXIlkEo4IZAEeiEK|Group:91

2016-06-24 08:34:44  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84KQpLcjmUSHIhnkw4IZAEei0K|Group:91

2016-06-24 08:34:45  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84KQpLcjmUSHIhnkw4IZAEei0K|Group:91

2016-06-24 08:34:46  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84KQpLcjmUSHIhnkw4IZAEei0K|Group:91

2016-06-24 08:34:46  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84KQpLcjmUSHIhnkw4IZAEei0K|Group:91

2016-06-24 08:34:47  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84KQpLcjmUSHIhnkw4IZAEei0K|Group:91

2016-06-24 08:36:15  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:16  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:17  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:17  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:18  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:19  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84OQpLGiWQTho5mkA4MYAEQjEK|Group:91

2016-06-24 08:36:19  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:24  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:25  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:36:25  Exceptio:“Ï≥£√Ë ˆ:yBgVCtJXsuULWbh+P3sEoWAmQkINnEFyKZhKGmmoWFIpkk84JQpLGiWQTho5mkA4NZIEQjEK|Group:91

2016-06-24 08:37:36  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEUhiUSXIhkkFiMZIEQiUKSUolCg==|Group:93

2016-06-24 08:37:37  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEUhiUSXIhkkFiMZIEQiUKSUolCg==|Group:93

2016-06-24 08:37:38  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEUhiUSXIhkkFiMZIEQiUKSUolCg==|Group:93

2016-06-24 08:37:39  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEUhiUSXIhkkFiMZIEQiUKSUolCg==|Group:93

2016-06-24 08:37:39  Exceptio:“Ï≥£√Ë ˆ:mTwoQq2iZ78evnPMdvoKN8hAhksSNYBNWj2WQNpdsklaKZwEUhiUSXIhkkFiMZIEQiUKSUolCg==|Group:93

2016-06-24 08:37:53  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:94

2016-06-24 08:37:54  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:94

2016-06-24 08:37:54  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:94

2016-06-24 08:37:55  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:94

2016-06-24 08:37:56  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:95

2016-06-24 08:37:56  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:95

2016-06-24 08:37:57  Exceptio:“Ï≥£√Ë ˆ:MHBchrZNwn3Adeqbzf0YbBqIAZRBYg2YSHIhgliyaZBIWjUKSzgllEBKMZxOGikKSVIlCkl6JQo=|Group:95

2016-06-24 08:39:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZpLaj2SSEIhCk0SCQpLcg0K|Group:95

2016-06-24 08:39:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZpLaj2SSEIhCk0SCQpLcg0K|Group:95

2016-06-24 08:39:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZpLaj2SSEIhCk0SCQpLcg0K|Group:95

2016-06-24 08:39:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZpLaj2SSEIhCk0SCQpLcg0K|Group:95

2016-06-24 08:39:24  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZpLaj2SSEIhCk0SCQpLcg0K|Group:95

2016-06-24 08:39:34  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:39:35  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:39:35  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:39:36  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:39:37  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:39:37  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44JZZISg2QTHIxCk5aOQpLajkK|Group:95

2016-06-24 08:40:13  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:95

2016-06-24 08:40:14  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:95

2016-06-24 08:40:14  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:95

2016-06-24 08:40:15  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:95

2016-06-24 08:40:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:24  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:24  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:25  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:26  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:27  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:27  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckg4IZhBQjmQTlopCk5SOQpLciEK|Group:94

2016-06-24 08:40:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 08:40:42  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 08:40:42  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 08:40:43  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 08:40:44  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 08:40:44  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZhJQi2QSxIhCk5KJQpLcj0K|Group:94

2016-06-24 09:02:46  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLej0K|Group:110

2016-06-24 09:02:46  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:48  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:48  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:49  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:50  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:50  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:51  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:52  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:53  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:55  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:55  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:110

2016-06-24 09:02:56  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:02:57  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:02:57  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:02:58  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:02:59  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:03:00  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:03:00  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZ5MGg2QQHIxCk0SPQpLejEK|Group:111

2016-06-24 09:03:05  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:111

2016-06-24 09:03:05  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:111

2016-06-24 09:03:06  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:110

2016-06-24 09:03:07  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:110

2016-06-24 09:03:07  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:110

2016-06-24 09:03:08  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck84JZ5MGg2QQHIxCk0SPQpLej0K|Group:110

2016-06-24 09:03:09  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cks4OZpPYgmUSUopCk0SNQpLejUK|Group:110

2016-06-24 09:03:13  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cko4OZpPYgmUSUopCk0SNQpLejEK|Group:110

2016-06-24 09:03:13  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cko4OZpPYgmUSUopCk0SNQpLejEK|Group:110

2016-06-24 09:03:14  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cko4OZpPYgmUSUopCk0SNQpLejEK|Group:110

2016-06-24 09:03:15  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cko4OZpPYgmUSUopCk0SNQpLejEK|Group:110

2016-06-24 09:03:15  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Cko4OZpPYgmUSUopCk0SNQpLejEK|Group:110

2016-06-24 09:03:18  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:110

2016-06-24 09:03:19  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:111

2016-06-24 09:03:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:111

2016-06-24 09:03:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:111

2016-06-24 09:03:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:111

2016-06-24 09:03:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckk4OZJLSi2eSxo5Ck0SDQpLejUK|Group:111

2016-06-24 09:04:36  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZBMag2QT3o5Ck1qDQpLYiEK|Group:112

2016-06-24 09:04:36  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZBMag2QT3o5Ck1qDQpLYiEK|Group:112

2016-06-24 09:04:37  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZBMag2QT3o5Ck1qDQpLYiEK|Group:112

2016-06-24 09:04:38  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZBMag2QT3o5Ck1qDQpLYiEK|Group:112

2016-06-24 09:04:38  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4JZBMag2QT3o5Ck1qDQpLYiEK|Group:112

2016-06-24 09:04:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpKEgmcSHIxCk1qNQpLYiUK|Group:113

2016-06-24 09:04:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpKEgmcSHIxCk1qNQpLYiUK|Group:113

2016-06-24 09:04:42  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpKEgmcSHIxCk1qNQpLYiUK|Group:113

2016-06-24 09:04:43  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpKEgmcSHIxCk1qNQpLYiUK|Group:113

