;地图 x y 名称 范围 数量 时间 集中刷几率(0~100) 刷新模式(0~1) 集中点X 集中点Y
代码  x     y     名称          范围  数量  时间
0     300   207   弓箭护卫        0     1     10
0     310   227   弓箭护卫        0     1     10
0     313   230   弓箭护卫        0     1     10
0     309   286   弓箭护卫        0     1     10
0     329   289   弓箭护卫        0     1     10
0     355   280   弓箭护卫        0     1     10
0     362   301   弓箭护卫        0     1     10
0     374   291   弓箭护卫        0     1     10
0     321   257   弓箭护卫        0     1     10
0     301   319   弓箭护卫        0     1     10
0     335   309   弓箭护卫        0     1     10
0     339   313   弓箭护卫        0     1     10
0     567   621   弓箭护卫        0     1     10
0     600   576   弓箭护卫        0     1     10
0     662   558   弓箭护卫        0     1     10
0     320   36    弓箭护卫        0     1     10
0     327   42    弓箭护卫        0     1     10

;盟重大地图
3	350     324    练功师          0     1     10
3     325   311   弓箭护卫        0     1     10
3     348   332   弓箭护卫        0     1     10
3     296   334   弓箭护卫        0     1     10
3     302   340   弓箭护卫        0     1     10
3     305   290   弓箭护卫        0     1     10
3     288   305   弓箭护卫        0     1     10
3     302   370   弓箭护卫        0     1     10
3     335   319   弓箭护卫        0     1     10
3     339   313   弓箭护卫        0     1     10
2     510   479   弓箭护卫        0     1     10
2     508   492   弓箭护卫        0     1     10


1     51    165   弓箭护卫        0     1     10
1     52    171   弓箭护卫        0     1     10
1     566   544   弓箭护卫        0     1     10
1     555   544   弓箭护卫        0     1     10
1     43    37    弓箭护卫        0     1     10
1     49    31    弓箭护卫        0     1     10
11    45    482   弓箭护卫        0     1     10

3     273   743   弓箭护卫        0     1     10
3     272   744   弓箭护卫        0     1     10
3     512   770   弓箭护卫        0     1     10
3     519   777   弓箭护卫        0     1     10

2     292   60    弓箭护卫        0     1     10
2     298   65    弓箭护卫        0     1     10
2     552   80    弓箭护卫        0     1     10
2     560   88    弓箭护卫        0     1     10


E605  11    62    弓箭护卫        0     1     10
E605  15    68    弓箭护卫        0     1     10

D601  13    196   弓箭护卫        0     1     10
D601  7     201   弓箭护卫        0     1     10

E601  139   13    弓箭护卫        0     1     10
E601  138   12    弓箭护卫        0     1     10

D422  332   380   弓箭护卫        0     1     10
D422  328   384   弓箭护卫        0     1     10


0     350   200   鸡              25    35     3
0     280   260   鸡              25    35     3
0     405   240   鸡              25    35     3
0     340   310   鸡              25    35     3
0     600   580   鹿              40    40     3
0     663   661   鸡              20    40     3
0     295   625   鸡              50    40     3
0     645   625   鸡              40    40     3



;比奇省北部
0     110   60    稻草人          70    50    2
0     110   80    多钩猫          60    50    1
0     220   60    稻草人          60    50    1
0     150   130   多钩猫          20    50    1
0     140   100   钉耙猫          20    50    3
0     90    240   半兽人          60    50    3
0     65    185   毒蜘蛛          30    20    3
0     210   185   鹿              45    20    3
0     265   125   鹿              45    20    3
0     310   95    鹿              45    20    7
0     225   20    蛤蟆            20    30    7
0     280   380   蛤蟆            20    30    7
0     340   80    蛤蟆            20    30    7
0     60    300   毒蜘蛛          60    20    7
;
;比奇省东部
0     420   95    半兽人          50    20      9
0     570   120   毒蜘蛛          80    20      9
0     615   110   毒蜘蛛          50    20      9
0     560   200   半兽人          90    20      9
0     620   370   毒蜘蛛          60    20       9
;
0     420   380   鹿              45    20      3
0     470   330   鹿              45    20      3
0     395   420   蛤蟆            20      40    5
0     405   515   蛤蟆            30    20      6
0     500   400   稻草人0         50    20      2
0     510   410   多钩猫0         50    20      2
0     510   410   钉耙猫0         50    20      2
0     560   320   半兽人          90    20      5
0     480   450   半兽人          60    20      5
0     600   400   森林雪人        70    20      5
0     600   400   半兽人          80    20      5
0     650   420   毒蜘蛛          30    30    9

0     600   580   鹿              40   20      2
0     663   661   鸡              20   20      2
0     540   530   稻草人0         70   20      2
0     550   550   鹿              70   20      2
0     570   610   鹿              50   20      2
0     640   520   多钩猫0         50   20      2
0     640   520   钉耙猫0         50   20      2
0     640   530   稻草人0         50   20      2

0     205   325   鹿              50   20      5
0     260   380   鹿              50   20      5
0     300   410   蛤蟆            50   20      6
0     200   400   稻草人0         50   20      6
0     180   420   多钩猫0         50   20      6
0     180   420   钉耙猫0         50   20      6
0     110   425   森林雪人        70   20      7
0     110   440   半兽人          70   20      7
0     220   470   半兽人          70   20      7
0     140   500   半兽人          50   20      7
0     165   550   森林雪人        60   20      7
0     340   550   钉耙猫0         50   20      2
0     340   550   多钩猫0         50   20      2
0     340   550   鹿              50   20      2
0     247   565   鹿              50   20      2
0     330   530   稻草人0         40   20      2
0     270   625   鹿              60   20      2
0     270   625   稻草人0         60   20      2
0     295   625   鸡              50   20      5
0     645   625   鸡              40   20      5


1     145   60    森林雪人        80   20      7
1     145   60    森林雪人        80   20      7
1     302   164   半兽人          150    20       6
1     302   164   半兽战士        150    20       6
1     302   164   半兽勇士        150   30    120
1     302   164   森林雪人        150    20       6
1     352   382   半兽人          100    20       6
1     352   382   半兽战士        100   20    6
1     352   382   半兽勇士        100   20   120
1     250   230   森林雪人        230   20    5
1     250   230   半兽人          230   20    6
1     250   230   半兽战士        230    20       6
1     250   230   半兽勇士        230   3    120
1     219   381   半兽人          100   20    6
1     219   381   半兽战士        100    20       6
1     219   381   森林雪人        100   20    5
1     238   511   毒蜘蛛          80   20      6
1     497   465   钉耙猫          50    24    9
1     497   445   多钩猫          50    34    9
1     250   250   森林雪人1       15   20      40
1     250   250   半兽人0         250   30    40
1     250   250   半兽战士0       250   30    40
1     250   250   钉耙猫0         250   30    40
1     250   250   多钩猫0         250   30    40

;幻境七层
H006    83   25      石墓尸王8    0       1     30
H007   100  100    祖玛弓箭手      100   30      10
H007   100  100    祖玛雕像        100   30      10
H007   100  100    祖玛卫士        100   30      10
H007   100  100    楔蛾8            100   50      10 
幻7
H007   100  100    祖玛弓箭手     100    30        10
H007   100  100    祖玛雕像       100    50        10
H007   100  100    祖玛卫士       100    30        10
H007   100  100    祖玛卫士       100    30        10
H007   100  100    祖玛弓箭手     100    50        10
H007   100  100    祖玛弓箭手0     100    30        10
H007   100  100    祖玛卫士0       100    20        10
H007   100  100    祖玛雕像0       100    30        10 

;半兽人洞穴1
D001  200   200   蝎子            400   50    8
D001  200   200   骷髅            400   200    8
D001  200   200   骷髅战士        400   200   8
D001  200   200   洞蛆            200   15    8
D001  200   200   山洞蝙蝠        200   15    8
D001  200   200   山洞蝙蝠        200   15    8
D001  200   200   骷髅精灵        200   10    120
;特殊
D001  200   200   骷髅战士        200   1     20
D001  200   200   骷髅            200   1     20

D001  190   125   蝎子            30    4     8
D001  250   260   骷髅            30    6     8
D001  250   90    山洞蝙蝠        30    5     8
D001  30    30    山洞蝙蝠        50    8     10

;半兽人洞穴2 
D002  200   200   洞蛆            200   8     8
D002  200   200   骷髅战士        200   80    8
D002  200   200   掷斧骷髅        200   80     8
D002  200   200   骷髅战将        200   80    8
D002  200   200   骷髅            200   80     8
D002  200   200   山洞蝙蝠        200   3     8     50
D002  200   200   山洞蝙蝠        200   4     8
D002  300   230   山洞蝙蝠        30    2     8
D002  200   200   骷髅精灵        200   1     120
;特殊
D002  200   200   骷髅战士        200   1     20
D002  200   200   掷斧骷髅        200   1     20
D002  200   200   骷髅战将        200   1     20
D002  200   200   骷髅            200   1     20


;半兽人洞穴3
D003  200   200   洞蛆            200   80     8
D003  200   200   骷髅战士        200   120    8
D003  200   200   掷斧骷髅        200   80     8
D003  200   200   骷髅战将        200   120    8
D003  200   200   骷髅            200  60    8
D003  200   200   山洞蝙蝠        200   3     8     50
D003  200   200   山洞蝙蝠        200   4     8
D003  200   200   骷髅精灵        200   2     120
;特殊
D003  200   200   骷髅战士        200   1     10
D003  200   200   掷斧骷髅        200   1     10
D003  200   200   骷髅战将        200   1     10
D003  200   200   骷髅            200   1     10
D003  200   200   山洞蝙蝠0       200   1     10

D011  200   200   骷髅            200   60    8
D011  200   200   骷髅战士        200   60    8
D011  200   200   蝎子            200   60    8
D011  200   200   山洞蝙蝠        200   30    8     100
D011  200   200   山洞蝙蝠        200   45    8     100
D011  200   200   洞蛆            200   10    8
D011  200   200   骷髅战将        200   80     8
;特殊
D011  200   200   骷髅            200   1     20
D011  200   200   骷髅战士        200   1     20
D011  200   200   山洞蝙蝠0       200   1     20

D022  250   250   粪虫            250   12    9
D022  250   250   沃玛战士        250   14    9
D022  250   250   沃玛勇士        250   9     9
D022  250   250   沃玛战将        250   9     9
D022  250   250   火焰沃玛        250   6     9
D022  200   200   沃玛卫士        200   2     120
;特殊
D022  250   250   沃玛战士0       250   1     10
D022  250   250   沃玛勇士0       250   1     10
D022  250   250   沃玛战将0       250   1     10
D022  250   250   火焰沃玛0       250   1     10
D022  250   250   山洞蝙蝠0       250   1     10
D022  250   250   山洞蝙蝠0       250   1     10


D023  200   200   暗黑战士        200   30    9
D023  200   200   粪虫            200   10    9
D023  200   200   沃玛战士        200   20    9
D023  200   200   沃玛勇士        200   40    9
D023  200   200   沃玛战将        200   40    9
D023  200   200   火焰沃玛        200   20    9
D023  200   200   沃玛卫士        200   2     120
D023  200   200   山洞蝙蝠        200   5     9     100
D023  200   200   山洞蝙蝠        200   5     9     100
D023  200   200   山洞蝙蝠        200   5     9     100
D023  200   200   山洞蝙蝠        200   10    9
;特殊
D023  200   200   暗黑战士0       200   1     20
D023  200   200   沃玛战士0       200   1     20
D023  200   200   沃玛勇士0       200   1     20
D023  200   200   沃玛战将0       200   1     20
D023  200   200   火焰沃玛0       200   1     20
D023  200   200   山洞蝙蝠0       200   1     20



;沃玛三
D024  50    50    沃玛教主        20    1     60
D024  50    50    沃玛卫士        30    2     30
D024  40    40    沃玛勇士        20    9     5
D024  40    40    沃玛战将        20    9     5
D024  40    40    火焰沃玛        20    9     5
D024  40    40    暗黑战士        20    9     5
D024  50    50    沃玛勇士        20    7     5
D024  50    50    沃玛战将        20    7     5
D024  50    50    火焰沃玛        20    7     5
D024  50    50    暗黑战士        20    9     5
D024  60    60    沃玛勇士        20    9     5
D024  60    60    沃玛战将        20    9     5
D024  60    60    火焰沃玛        20    9     5
D024  60    60    暗黑战士        20    9     5
D024  40    50    沃玛勇士        20    9     5
D024  40    50    沃玛战将        20    9     5
D024  40    50    火焰沃玛        20    9     5
D024  40    50    暗黑战士        20    9     5
D024  50    40    沃玛勇士        20    9     5
D024  50    40    沃玛战将        20    9     5
D024  50    40    火焰沃玛        20    9     5
D024  50    40    暗黑战士        20    9     5
D024  60    50    沃玛勇士        20    9     5
D024  60    50    沃玛战将        20    9     5
D024  60    50    火焰沃玛        20    9     5
D024  60    50    暗黑战士        20    9     5
D024  50    60    沃玛勇士        20    9     5
D024  50    60    沃玛战将        20    9     5
D024  50    60    火焰沃玛        20    9     5
D024  50    60    暗黑战士        20    9     5
D024  83    84    沃玛战士        7     9     5
D024  83    84    沃玛勇士        7     9     5
D024  83    84    火焰沃玛        7     9     5
D024  83    84    暗黑战士        7     8     5
D024  20    21    沃玛勇士        7     9     5
D024  20    21    沃玛战将        7     9     5
D024  20    21    火焰沃玛        7     9     5
D024  20    21    暗黑战士        7     8     5

;特殊
D024  42    49    暗黑战士0       30    1     60
D024  42    49    沃玛勇士0       30    1     60
D024  42    49    沃玛战将0       30    1     60
D024  42    49    火焰沃玛0       30    1     60


;特殊
2     300   400   红蛇            200   100    40
2     300   400   多钩猫          200   100    40
2     300   400   钉耙猫          200   100    40
2     300   400   虎蛇            200   100    40
2     300   400   半兽人          200   100    40

2     300   400   红蛇0           200   4     40
2     300   400   多钩猫0         200   1     40
2     300   400   钉耙猫0         200   1     40
2     300   400   虎蛇0           200   4     40
2     300   400   半兽人0         200   1     40


D401  100   100   僵尸2           100   105    10
D401  100   100   僵尸3           100   105    10
D401  100   100   洞蛆            100   45    10

D401  100   100   僵尸20          100   1     80
D401  100   100   僵尸30          100   1     80

D402  100   100   僵尸2           100   105    8
D402  100   100   僵尸3           100   105    8
D402  100   100   洞蛆            100   45    8

D402  100   100   僵尸20          100   1     80
D402  100   100   僵尸30          100   1     80

D403  100   100   僵尸2           100   105    8
D403  100   100   僵尸3           100   105    8
D403  100   100   僵尸5           100   45    8

D403  100   100   僵尸20          100   1     100
D403  100   100   僵尸30          100   1     100
D403  100   100   僵尸50          100   1     100

D404  100   100   僵尸1           100   30    8
D404  100   100   僵尸3           100   105    8
D404  100   100   僵尸4           100   75    8
D404  100   100   尸王            100   1     120
D404  100   100   尸王3           100   1     180

D404  100   100   僵尸10          100   1     100
D404  100   100   僵尸30          100   1     100
D404  100   100   僵尸40          100   1     100

D405  100   100   僵尸1           100   15    8
D405  100   100   僵尸4           100   75    8
D405  100   100   僵尸5           100   90    8
D405  100   100   尸王            100   1     120
D405  100   100   尸王3           100   1     180

D405  100   100   僵尸10          100   1     100
D405  100   100   僵尸40          100   1     100
D405  100   100   僵尸50          100   1     100

D406  100   100   僵尸4           100   75    8
D406  100   100   僵尸1           100   30    8
D406  100   100   僵尸5           100   45    8
D406  100   100   僵尸2           100   30    8
D406  100   100   尸王            100   1     120
D406  100   100   尸王3           100   1     180

D406  100   100   僵尸40          100   1     100
D406  100   100   僵尸10          100   1     100
D406  100   100   僵尸50          100   1     100
D406  100   100   僵尸20          100   1     100

D411  50    50    僵尸2           50    40    9
D413  50    50    僵尸3           50    40    9
D412  50    50    僵尸4           50    40    9
D416  50    50    僵尸5           50    40    9
D415  50    50    僵尸5           50    40    9

D411  50    50    僵尸20          50    1     60
