;代码	X	Y	名称	范围	数量	时间
jszd  100  100      沃玛教主  150  1   30
jszd  100  100      双头金刚  150  2   30
jszd  100  100   暗之沃玛教主      150   1  30
jszd  100  100   暗之骷髅精灵      150   1  30
jszd  100  100  暗之双头金刚      150   1  30
jszd  100  100  暗之双头血魔      150   1  30
jszd  100  100   暗之黄泉教主      150   1  30
jszd  100  100   暗之虹魔教主      150   1  30
jszd  100  100   祖玛教主   	  140   2    30
jszd  100  100  沃玛教主   	  140   1    30
jszd  100  100   沃玛教主   	  140   2    30
jszd  100  1001   黄泉教主  	  100   2    30
jszd  100  100   虹魔教主  	  100   2    30




;室外桃园
swty  100 100   暗之沃玛教主      150   1    30
swty  100 100   暗之骷髅精灵      150   1    30
swty  100 100   暗之双头金刚      150   1    30
swty  100 100   暗之双头血魔      150   1    30
swty  100 100   暗之黄泉教主      150   1    30
swty  100 100   暗之虹魔教主      150   1    30
swty  100 100   暗之魔龙教主  	  150   3    60
swty  100 100   暗之魔龙教主1     150   3    30
swty  100 100     魔龙教主  	  150   3    30
swty  100 100     魔龙教主1  	  150   3    60
swty  100 100     玛雅巨魔        150   2    60
swty  100 100     魔龙教主(精英)  150   3    60
swty  100 100     魔影巨人1  	  150   3    30
swty  100 100     魔影巨人  	  150   3    60
swty  100 100   暗之赤月恶魔  	  200   2    30
swty  100 100     魔龙战将  	  200   6    10
swty  100 100     魔龙力士  	  200   6    10  
swty  100 100     魔龙巨蛾  	  200   6    10
swty  100 100	暗之魔龙力士	  150 	2    20
swty  100 100	暗之魔龙战将	  150 	2    20
swty  100 100	暗之魔龙巨蛾	  150 	2    20
swty  100 100     魔龙树妖  	  150   2    60
swty  100 100     魔龙树妖1  	  150   2    30
swty  100 100   重装使者(精英)    150   2    60
swty  100 100     星辰冰龙     	  150	2    120
swty  100 100     星辰玉龙        150	2    120
swty  100 100	  星辰金龙        150	2    120
swty  100 100     星辰火龙        150	2    120
swty  100 100     御风（卧龙）    150   1    120
swty  100 100     青城（卧龙）    150   1    120
swty  100 100     飞鸿（卧龙）    150   1    120
swty  100 100     聚宝天珠皇  	  0     1    120
swty  89 129      绝世夔牛  	  2     1    120
swty  100 100     福利大魔王      150   1    120
swty  100 100     幽冥统领        150   1    120
swty  100 100     黑暗魔王        150   1    120
swty  100 100     上古圣兽        150   1    120


swhd  43 38   魔龙教主(精英)  	  88   1    60
swhd  43 38   魔龙教主(精英)      88   1    60
swhd  43 38     魔龙教主  	  88   2    30
swhd  43 38     魔龙教主1  	  88   2    60
swhd  43 38     魔龙教主  	  88   2    30
swhd  43 38     魔龙教主1  	  88   2    60
swhd  43 38     魔影巨人1  	  88   1    30
swhd  43 38     魔影巨人  	  88   1    60
swhd  43 38   暗之赤月恶魔  	  88   1    60
swhd  43 38   暗之赤月恶魔  	  88   1    60
swhd  43 38     魔龙树妖  	  88   1    60
swhd  43 38     魔龙树妖1  	  88   1    30
swhd  43 38     魔龙树妖  	  88   1    60
swhd  43 38     魔龙树妖1  	  88   1    30
swhd  27 60     绝世魔王  	  88   1    120
swhd  27 60     天将  	          88   1    120
swhd  43 38     幽冥统领(精英)    88   1    120
swhd  43 38     黑暗魔王(精英)    88   1    120
swhd  43 38     上古圣兽(精英)    88   1    120
swhd  43 38     绝世圣虎          88   1    120
swhd  43 38     星王道尊          88   1    120
swhd  43 38     星王法神          88   1    120
swhd  43 38     星王战神          88   1    120

;九宫
ad717  51 51     祖玛教主   	  100   1    30
ad717  51 51     沃玛教主   	  100   1    30
ad717  51 51     黄泉教主  	  100   1    30
ad717  51 51     虹魔教主  	  100   1    30
ad717  51 51   暗之魔龙教主  	  100   1    60
ad717  51 51   暗之魔龙教主1  	  100   1    30
ad717  51 51     魔龙教主  	  100   2    30
ad717  51 51     魔龙教主1  	  100   2    60
ad717  51 51     魔影巨人1  	  100   1    30
ad717  51 51     魔影巨人  	  100   1    60
ad717  51 51     火焰蛇王  	  100   1    30
ad717  51 51   暗之赤月恶魔  	  100   1    30
ad717  51 51     赤月恶魔  	  100   1    30
ad717  51 51    暗之牛魔王  	  100   1    30
ad717  51 51      牛魔王  	  100   1    30
ad717  51 51     魔龙战将  	  100   2    10
ad717  51 51     魔龙力士  	  100   2    10
ad717  51 51     魔龙巨蛾  	  100   2    10
ad717  51 51     魔龙战将0  	  100   2    10
ad717  51 51     魔龙力士0  	  100   2    10
ad717  51 51     魔龙巨蛾0  	  100   2    10
ad717  51 51     魔龙射手  	  100   2    10
ad717  51 51     魔龙树妖  	  100   1    60
ad717  51 51     魔龙树妖1  	  100   1    30
ad717  51 51   重装使者(精英)   100   1    60
ad717  51 51   蓝影刀客           100   1    30
ad717  51 51     绝世圣虎  	  100   1    120
ad717  51 51     冰龙神  	  100   1    120
ad717  51 51     金龙神  	  100   1    120
ad717  51 51     魔龙教主(精英)	  100   1    120



;霸者
bzsy  21 21     星辰金龙   	  50   1    30
bzsy  21 21     星辰冰龙   	  50   1    30
bzsy  21 21   暗之魔龙教主  	  50   1    30
bzsy  21 21   暗之魔龙教主  	  50   1    30
bzsy  21 21   暗之魔龙教主  	  50   1    30
bzsy  21 21     魔龙教主  	  50   1    30
bzsy  21 21     魔龙教主1  	  50   1    30
bzsy  21 21     星辰火龙  	  50   1    30
bzsy  21 21     星辰金龙  	  50   1    30
bzsy  21 21     魔龙巨蛾  	  50   2    10
bzsy  21 21     魔龙战将 	  50   2    10
bzsy  21 21     魔龙力士 	  50   2    10
bzsy  21 21     魔龙教主(精英)    50   1    120
bzsy  21 21     魔龙教主(精英)    50   1    120
bzsy  21 21     墓地魔王  	  50   1    120
bzsy  21 21     墓地魔王 	  50   1    120
bzcsd  35 35     魔龙教主   	  70   2    60
bzcsd  35 35     魔龙教主1   	  70   2    60
bzcsd  35 35     魔影巨人  	  70   1    30
bzcsd  35 35     魔影巨人  	  70   1    30
bzcsd  35 35   暗之魔龙教主  	  70   1    30
bzcsd  35 35   暗之魔龙教主1  	  70   1    30
bzcsd  35 35     幽冥统领(精英)   70   1    120
bzcsd  35 35     黑暗魔王(精英)	  70   1    120
bzcsd  35 35     上古圣兽(精英)   70   1    120
bzcsd  35 35     福利大魔王  	  70   1    120
bzcsd  35 35     蓝影刀客  	  70   1    30
bzcsd  35 35     重装使者(精英)   70   1    60
bzcsd  35 35     重装使者(精英)   70   1    60
bzcsd  35 35     星王道尊  	  70   1    120
bzcsd  35 35     星王法神  	  70   1    120
bzcsd  35 35     星王战神	  70   1    120
bzcsd  35 35     魔龙树妖  	  70   1    120
bzcsd  35 35     魔影巨人  	  70   1    30
bzcsd  35 35     魔影巨人  	  70   1    30
bzcsd  35 35   暗之魔龙教主  	  70   1    30
bzcsd  35 35   暗之魔龙教主1  	  70   1    30
bzcsd  35 35     玛雅巨魔 	  70   1    120
bzcsd  35 35     玛雅巨魔  	  70   1    120
bzcsd  35 35     魔龙树妖  	  70   1    30
bzcsd  35 35     魔龙树妖1  	  70   1    30
bzcsd  35 35     蓝影刀客  	  70   1    30
bzcsd  35 35     绝世圣虎  	  70   1    120
bzwsg  35 35     祖玛教主   	  70   1    30
bzwsg  35 35     沃玛教主   	  70   1    30
bzwsg  35 35     黄泉教主  	  70   1    30
bzwsg  35 35     虹魔教主  	  70   1    30
bzwsg  35 35   暗之魔龙教主  	  70   1    60
bzwsg  35 35   暗之魔龙教主1  	  70   1    30
bzwsg  35 35     魔龙教主  	  70   1    30
bzwsg  35 35     魔龙教主1  	  70   1    30
bzwsg  35 35     魔影巨人1  	  70   1    30
bzwsg  35 35     灵魂收割者  	  70   1    30
bzwsg  35 35     魔影巨人  	  70   1    60
bzwsg  35 35   暗之赤月恶魔  	  70   1    30
bzwsg  35 35     赤月恶魔  	  70   1    30
bzwsg  35 35    暗之牛魔王  	  70   1    30
bzwsg  35 35      牛魔王  	  70   1    30
bzwsg  35 35     万年树妖  	  70   1    30
bzwsg  35 35     魔龙战将  	  70   2    10
bzwsg  35 35     魔龙力士  	  70   2    10
bzwsg  35 35     魔龙巨蛾  	  70   2    10
bzwsg  35 35     魔龙战将  	  70   2    10
bzwsg  35 35     魔龙力士 	  70   2    10
bzwsg  35 35     魔龙巨蛾  	  70   2    10
bzwsg  35 35     极限巨魔  	  70   1    120
bzwsg  35 35     极限蛛王 	  70   1    120
bzwsg  35 35     极限恶魔         70   1    120
bzwsg  35 35     极限天将  	  70   1    120


;混沌神殿
mysd1    55  55   暗之沃玛教主          100   1  30
mysd1    55  55   暗之骷髅精灵           100   1  30
mysd1    55  55   暗之双头金刚           100   1  30
mysd1    55  55   暗之双头血魔          100   1  30
mysd1    55  55   暗之黄泉教主          100   1  30
mysd1    55  55   暗之虹魔教主           100   1  30
mysd1    55  55     祖玛教主   	        100   1    30
mysd1    55  55     沃玛教主   	        100   1    30
mysd1    55  55     沃玛教主   	        100   1    30
mysd1    55  55     黄泉教主  	        100   1    30
mysd1    55  55     虹魔教主  	        100   1    30
mysd1    55  55     魔龙教主  	        100   1    30
mysd1    55  55     赤月恶魔  	        100   1    30
mysd1    55  55    暗之牛魔王  	        100   1    30
mysd1    55  56      牛魔王  	        100   1    30
mysd1    55  55    魔龙战将  	        100   2    10
mysd1    55  55    魔龙力士  	        100   2    10
mysd1    55  55    魔龙巨蛾  	        100   2    10
mysd1    55  55    魔龙战将0  	        100   2    10
mysd1    55  55    魔龙力士0  	        100   2    10
mysd1    55  55    魔龙巨蛾0  	        100   2    10
mysd1    55  55   暗之魔龙力士7         100   2    10
mysd1    55  55   暗之魔龙战将7         100   2    10
mysd1    55  55   暗之魔龙巨蛾7  	100   2    10
mysd1    55  56    魔龙射手  	        100   2    10
mysd1    55  55   魔龙破甲兵  	        100   5    20
mysd1	 55  55    触龙神7  	100	1	10
mysd1	 55  55	   双头血魔7    100	1	20
mysd1	 55  55	   双头金刚7	100	1	25
mysd1	 55  55	  牛魔将军	100	3	10
mysd1    55  55   牛魔祭司	100	3	10
mysd1	 55  55	  牛魔侍卫	100	3	10
mysd1	 55  55	  牛魔法师	100	3	10
mysd1	 55  55	  祖玛雕像3	100	3	8
mysd1	 55  55	  祖玛卫士3	100	3	8
mysd1	 55  55	 祖玛弓箭手3	100	3	8
mysd1	 55  55	   白野猪	100	5	10




mysd2	51   51	邪恶钳虫	200	2	10
mysd2	51   51	白野猪		200	5	10
mysd2	51   51 魔龙力士0  250 1 50
mysd2	51   51 魔龙树妖  250 1 50
mysd2	51   51 魔龙力士7   250 1 60
mysd2	51   51 魔龙巨蛾7   250 1 60
mysd2	51   51 魔龙巨蛾(精英)   250 1 60
mysd2	51   51  魔龙巨蛾0  250 1 50
mysd2	51   51  魔龙战将   250 1 60
mysd2	51   51   魔龙战将0  250 1 50
mysd2	51   51	牛魔将军	200	3	10
mysd2	51   51	牛魔祭司	200	3	10
mysd2	51   51	牛魔王		200	1	30
mysd2	51   51	暗之牛魔王	200	1	30
mysd2	51   51	祖玛雕像3	200	3	8
mysd2	51   51	祖玛卫士3	200	3	8
mysd2	51   51	祖玛弓箭手3	200	3	8
mysd2	51   51	双头血魔7	120	1	30
mysd2	51   51	双头金刚7	120	1	30
mysd2	51   51	赤月恶魔	120	1	30
mysd2	51   51	祖玛教主	220	1	30
mysd2	51   51	黄泉教主  	220	1	30
mysd2	51   51	触龙神7  	220	2	10
mysd2	51   51	虹魔教主  	220	1	30
mysd2	51   51	重装使者7  	220	1	30
mysd2	51   51	魔龙教主1  	200	1	30
mysd2	51   51	魔龙教主  	200	1	30



mysd3	39   42	月魔蜘蛛	200	40	20
mysd3	39   42	白野猪		200	5	20

mysd3	39   42 魔龙力士0  250 4 30
mysd3	39   42 魔龙力士7   250 4 30
mysd3	39   42 魔龙巨蛾   250 4 30
mysd3	39   42 魔龙巨蛾(精英)   250 2 30
mysd3	39   42  魔龙巨蛾0  250 2 30
mysd3	39   42  魔龙战将7   250 2 30
mysd3	39   42   魔龙战将0  250 2 30
mysd3	39   42  暗之魔龙巨蛾7  250 2 30
mysd3	39   42  暗之魔龙战将7   250 2 30
mysd3	39   42   暗之魔龙战将7  250 2 30
mysd3	39   42	牛魔王		200	1	30
mysd3	39   42	暗之牛魔王	200	1	30
mysd3	39   42	祖玛雕像3	200	5	8
mysd3	39   42	祖玛卫士3	200	5	8
mysd3	39   42	祖玛弓箭手3	200	5	8
mysd3	39   42	双头血魔7	120	1	30
mysd3	39   42	双头金刚7	120	1	30
mysd3	39   42	赤月恶魔	120	1	30
mysd3	39   42	祖玛教主	220	1	30
mysd3	39   42	黄泉教主  	220	1	30
mysd3	39   42	触龙神7  	220	2	10
mysd3	39   42	虹魔教主  	220	1	30
mysd3	39   42	重装使者7  	220	1	30
mysd3	39   42	魔龙教主1  	200	1	30
mysd3	39   42	魔龙教主  	200	1	30
mysd3	39   42	暗之魔龙教主  	200	1	60
mysd3	39   42	魔影巨人 	200	1	60
mysd3	39   42   暗之沃玛教主      200   1  30
mysd3	39   42   暗之骷髅精灵      200   1  30
mysd3	39   42  暗之双头金刚      200   1  30
mysd3	39   42  暗之双头血魔      200   1  30
mysd3	39   42   暗之黄泉教主      200   1  30
mysd3	39   42  暗之虹魔教主      200   1  30

myhg   17   27   玛雅巨魔   50   1   60
myhg   17   27   魔龙教主   50   1   30
myhg   17   27   魔龙教主   50   1   30
myhg   17   27   魔龙力士   50 2 30
myhg   17   27   魔龙力士   50 2 30
myhg   17   27   魔龙巨蛾   50 2 30
myhg   17   27   暗之魔龙教主   50   1   60
myhg   17   27  暗之魔龙教主1   50   1   60
myhg   17   27   魔影巨人 	50	1	60
myhg   17   27   魔影巨人1 	50	1	60
myhg   17   27   魔龙教主(精英)   50    1       60


;石墓禁地
smjd  99  100    暗之沃玛教主      200   1  30
smjd  99  100    暗之骷髅精灵      200   1  30
smjd 99  100   暗之双头金刚      200   1  30
smjd  99  100     暗之双头血魔      200   1  30
smjd  99  100     暗之黄泉教主      200   1  30
smjd  99  100   暗之虹魔教主      200   1  30
smjd  99  100    祖玛教主   	  200   2    30
smjd  99  100      沃玛教主   	  200   1    30
smjd  99  100      沃玛教主   	  200   1    30
smjd  99  100     黄泉教主  	  200   1    30
smjd  99  100       虹魔教主  	  200   1    30
smjd  199  100     暗之魔龙教主  	  200   1    30
smjd  99  100    暗之魔龙教主1  	  200   1    30
smjd  99  100     魔龙教主  	  200   1    30
smjd  99  100    魔龙教主1  	  200   1    30
smjd  99  100      魔影巨人1  	  200   1    30
smjd  99  100       魔影巨人  	  200   1    30
smjd  699  100    暗之赤月恶魔  	  200   1    30
smjd  99  100       赤月恶魔  	  200   1    30
smjd  99  100     暗之牛魔王  	  200   1    30
smjd  99  100        牛魔王  	  200   1    30
smjd  99  100     万年树妖  	  200   1    30
smjd  99  100      魔龙战将  	  200   6    10
smjd  99  100     魔龙力士  	  200   6    10
smjd  99  100     魔龙巨蛾  	  200   6    10
smjd  99  100     魔龙战将0  	  200   6    10
smjd  99  100    魔龙力士0  	  200   6    10
smjd  99  100     魔龙巨蛾0  	  200   6    10
smjd  99  100      魔龙射手  	  200   3    10
smjd  99  100     暗之魔龙力士7  	  200   3    10
smjd  99  100      暗之魔龙战将7  	  200   3    10
smjd  99  100    暗之魔龙巨蛾7  	  200   3    10
smjd  99  100    魔龙破甲兵  	  200   10    20
smjd  99  100     魔龙刀兵  	  200   10    20
smjd  99  100     魔龙射手  	          200   10    20
smjd  99  100     魔龙树妖  	          200   1    30
smjd  99  100    重装使者(精英)  	  200   1    30
smjd	99  100      	触龙神7  	200	2	10
smjd	199  100  	双头血魔7	200	1	20
smjd	99  100  	双头金刚7	200	1	25
smjd	145   127	牛魔将军	200	10	10
smjd    145   127	牛魔祭司	200	10	10
smjd	145   127	牛魔王		200	1	30
smjd	145   127	暗之牛魔王	200	1	30
smjd	145   127	白野猪		200	18	10

;BOSS皇宫
BSHG1  20   24      暗之黄泉教主  50   2    30
BSHG1  20   24      暗之虹魔教主  50   2    30
BSHG1  20   24      暗之骷髅精灵  50   2    30
BSHG1  20   24      暗之双头血魔  50   2    30
BSHG1  20   24      暗之双头金刚  50   2    30
BSHG1  20   24      暗之沃玛教主  50   1    30
BSHG1  15    25      暗之黄泉教主  50   1    60
BSHG1  15    25      暗之虹魔教主  50   1    60
BSHG1  15    25      暗之骷髅精灵  50   1    60
BSHG1  15    25      暗之双头血魔  50   1    60
BSHG1  15    25      暗之双头金刚  50   1   60
BSHG1  15    25      暗之沃玛教主  50   1    60
BSHG1  20   24      暗之魔龙教主  50   1   60
BSHG1  20   24      魔龙教主  50   1   30
BSHG1  20   24      魔龙教主1  50   1   30
BSHG1  20   24      魔龙战将0  50   2  5
BSHG1  20   24      魔龙战将  50   2   10
BSHG1  20   24      魔龙刀兵  50  5   5
BSHG1  20   24      魔龙巨蛾  50  2   5
BSHG1  20   24      魔龙力士  50  2   5
BSHG1  20   24      双头血魔  50  2   5
BSHG1  20   24      暗之牛魔王  50  2   5
BSHG1  20   24      沃玛教主  50  1   5
BSHG1  20   24      双头金刚  50  2   5
